menu_id,menu_name,restaurant_id
1620,Handtossed Crust - Vegetariano Pizzas,216
1621,Handtossed Crust - Pollo Pizzas,216
1622,Handtossed Crust - Oceano Pizzas,216
1623,Handtossed Crust - Carne Pizzas,216
1624,Multigrain Crust - Vegetariano Pizzas,216
1625,Multigrain Crust - Pollo Pizzas,216
1626,Multigrain Crust - Oceano Pizzas,216
1627,Multigrain Crust - Carne Pizzas,216
1628,Thin Crust - Vegetariano Pizzas,216
1629,Thin Crust - Pollo Pizzas,216
1630,Thin Crust - Oceano Pizzas,216
1631,Thin Crust - Carne Pizzas,216
